کلاس کالا,کد کلاس,سرگروه کالا,کد سرگروه,گروه کالا,کد گروه,شناسه تکمیلی,کد شناسه,ویژگی اصلی فنی,کد ویژگی اصلی,ویژگی فرعی فنی,کد ویژگی فرعی,شرح کالا,کد سریال,کد کامل
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه خنک کننده,07,تامین‌ کننده خارجی,03,سیستم خنک کننده مایع (رادیاتور آب و...),001,با فن الکتریکی,02,شرح کالا,001,11-1-07-03-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه خنک کننده,07,تامین‌ کننده خارجی,03,سیستم خنک کننده روغن (رادیاتور روغن),002,بدون فن (پسیو),01,شرح کالا,001,11-1-07-03-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه خنک کننده,07,تامین‌ کننده خارجی,03,سیستم خنک کننده روغن (رادیاتور روغن),002,با فن الکتریکی,02,شرح کالا,001,11-1-07-03-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 428,001,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-01-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 428,001,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-01-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 428,001,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-01-001-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 520,002,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-01-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 520,002,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-01-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 520,002,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-01-002-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 420,003,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-01-003-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 420,003,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-01-003-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تولیدی هانی موتور,01,سایز 420,003,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-01-003-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 428,001,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-02-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 428,001,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-02-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 428,001,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-02-001-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 520,002,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-02-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 520,002,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-02-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 520,002,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-02-002-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 420,003,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-02-003-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 420,003,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-02-003-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین ‌کننده داخلی,02,سایز 420,003,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-02-003-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 428,001,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-03-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 428,001,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-03-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 428,001,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-03-001-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 520,002,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-03-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 520,002,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-03-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 520,002,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-03-002-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 420,003,۱۱۸ حلقه,01,شرح کالا,001,11-1-08-03-003-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 420,003,۱۲۰ حلقه,02,شرح کالا,001,11-1-08-03-003-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه زنجير,08,تامین‌ کننده خارجی,03,سایز 420,003,۱۳۲ حلقه,03,شرح کالا,001,11-1-08-03-003-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تولیدی هانی موتور,01,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 835-20-30,01,شرح کالا,001,11-1-09-01-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تولیدی هانی موتور,01,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 743-20-30,02,شرح کالا,001,11-1-09-01-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تولیدی هانی موتور,01,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 133T - 1-1/8,01,شرح کالا,001,11-1-09-01-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تولیدی هانی موتور,01,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 139T - 14mm,02,شرح کالا,001,11-1-09-01-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین ‌کننده داخلی,02,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 835-20-30,01,شرح کالا,001,11-1-09-02-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین ‌کننده داخلی,02,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 743-20-30,02,شرح کالا,001,11-1-09-02-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین ‌کننده داخلی,02,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 133T - 1-1/8,01,شرح کالا,001,11-1-09-02-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین ‌کننده داخلی,02,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 139T - 14mm,02,شرح کالا,001,11-1-09-02-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین‌ کننده خارجی,03,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 835-20-30,01,شرح کالا,001,11-1-09-03-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین‌ کننده خارجی,03,تسمه CVT (مخصوص اسکوتر v شکل),001,کد فنی 743-20-30,02,شرح کالا,001,11-1-09-03-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین‌ کننده خارجی,03,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 133T - 1-1/8,01,شرح کالا,001,11-1-09-03-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه تسمه,09,تامین‌ کننده خارجی,03,تسمه نهایی(جایگزین زنجیر، دندانه ای),002,کد فنی 139T - 14mm,02,شرح کالا,001,11-1-09-03-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال دنده,001,استاندارد/فابریک,01,شرح کالا,001,11-1-10-01-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال دنده,001,اسپرت/CNC (ماشین‌کاری شده),02,شرح کالا,001,11-1-10-01-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال دنده,001,تاشو (معمولاً برای پدال دنده و ترمز در موتورهای آفرود),03,شرح کالا,001,11-1-10-01-001-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال ترمز عقب,002,استاندارد/فابریک,01,شرح کالا,001,11-1-10-01-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال ترمز عقب,002,اسپرت/CNC (ماشین‌کاری شده),02,شرح کالا,001,11-1-10-01-002-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال ترمز عقب,002,تاشو (معمولاً برای پدال دنده و ترمز در موتورهای آفرود),03,شرح کالا,001,11-1-10-01-002-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال هندل,003,استاندارد/فابریک,01,شرح کالا,001,11-1-10-01-003-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال هندل,003,اسپرت/CNC (ماشین‌کاری شده),02,شرح کالا,001,11-1-10-01-003-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تولیدی هانی موتور,01,پدال هندل,003,تاشو (معمولاً برای پدال دنده و ترمز در موتورهای آفرود),03,شرح کالا,001,11-1-10-01-003-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تامین ‌کننده داخلی,02,پدال دنده,001,استاندارد/فابریک,01,شرح کالا,001,11-1-10-02-001-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تامین ‌کننده داخلی,02,پدال دنده,001,اسپرت/CNC (ماشین‌کاری شده),02,شرح کالا,001,11-1-10-02-001-02-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تامین ‌کننده داخلی,02,پدال دنده,001,تاشو (معمولاً برای پدال دنده و ترمز در موتورهای آفرود),03,شرح کالا,001,11-1-10-02-001-03-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تامین ‌کننده داخلی,02,پدال ترمز عقب,002,استاندارد/فابریک,01,شرح کالا,001,11-1-10-02-002-01-001
مواد اوليه,11,قواي محرکه و انتقال قدرت,1,مجموعه پدال کنترلي (موتوررسيکلت),10,تامین ‌کننده داخلی,02,پدال ترمز عقب,002,اسپرت/CNC (ماشین‌کاری شده),02,شرح کالا,001,11-1-10-02-002-02-001
